order_id,order_date,ship_date,customer_name,segment,country,city,state,region,category,sub_category,product_name,sales,quantity,discount,profit
ORD01346,2023-05-30,2023-06-06,David Jarvis,Home Office,India,Bangalore,Maharashtra,West,Office Supplies,File,File Lite,3701.77,1,0.14,918.57
ORD01347,2023-04-14,2023-04-20,Denise Fox,Corporate,India,Delhi,Delhi,West,Office Supplies,Notebook,Notebook Plus,1873.39,5,0.08,567.77
ORD01348,2023-10-14,2023-10-20,Matthew Harris,Corporate,India,Ahmedabad,Gujarat,West,Technology,Monitor,Monitor Lite,2045.94,7,0.2,344.41
ORD01349,2023-11-26,2023-12-01,Jay Mckay,Consumer,India,Delhi,Delhi,North,Furniture,Chair,Chair Plus,3511.44,10,0.02,877.8
ORD01350,2025-07-18,2025-07-20,Amy Carter,Home Office,India,Surat,Maharashtra,East,Technology,Mouse,Mouse Lite,491.47,3,0.29,20.34
ORD01351,2023-06-12,2023-06-16,Selena Smith,Consumer,India,Ahmedabad,Karnataka,North,Technology,Monitor,Monitor Plus,102.67,3,0.2,-6.64
ORD01352,2025-11-17,2025-11-23,Christopher Miller,Corporate,India,Delhi,Gujarat,South,Furniture,Table,Table Plus,1622.89,8,0.15,256.49
ORD01353,2024-08-30,2024-09-02,Michael Shaffer,Home Office,India,Mumbai,Gujarat,South,Furniture,Chair,Chair Lite,1359.76,1,0.22,-32.75
ORD01354,2023-03-30,2023-04-06,Katherine Murray,Corporate,India,Surat,Delhi,North,Furniture,Bookshelf,Bookshelf Lite,517.86,5,0.09,-39.46
ORD01355,2023-08-10,2023-08-12,Tina Fernandez,Consumer,India,Ahmedabad,Gujarat,South,Furniture,Bookshelf,Bookshelf Pro,4529.96,8,0.2,-105.81
ORD01356,2024-01-09,2024-01-10,Jennifer Harris,Consumer,India,Bangalore,Delhi,West,Furniture,Bookshelf,Bookshelf Lite,3159.91,5,0.16,1068.54
ORD01357,2024-04-19,2024-04-26,Tiffany Morris,Consumer,India,Bangalore,Delhi,West,Technology,Monitor,Monitor Pro,4121.59,4,0.26,1160.78
ORD01358,2025-07-09,2025-07-15,Robert Atkinson,Corporate,India,Ahmedabad,Karnataka,West,Furniture,Table,Table Pro,163.45,10,0.16,30.48
ORD01359,2024-04-28,2024-05-02,John Webster,Consumer,India,Delhi,Maharashtra,North,Furniture,Desk,Desk Plus,2615.47,3,0.26,-243.35
ORD01360,2024-12-16,2024-12-19,Daniel Chambers,Home Office,India,Mumbai,Gujarat,East,Technology,Mouse,Mouse Lite,3385.72,2,0.3,695.55
ORD01361,2025-04-09,2025-04-14,Joe Mason Jr.,Consumer,India,Ahmedabad,Maharashtra,East,Technology,Keyboard,Keyboard Lite,794.19,2,0.16,195.8
ORD01362,2023-03-22,2023-03-27,Caleb Lewis,Home Office,India,Mumbai,Gujarat,South,Furniture,Bookshelf,Bookshelf Plus,2973.63,5,0.07,536.88
ORD01363,2023-03-11,2023-03-16,Jeffrey Hughes,Home Office,India,Bangalore,Delhi,East,Technology,Keyboard,Keyboard Plus,3474.38,4,0.2,500.4
ORD01364,2024-11-22,2024-11-29,Joseph Crane,Consumer,India,Mumbai,Delhi,West,Furniture,Bookshelf,Bookshelf Lite,3690.35,9,0.17,-259.4
ORD01365,2023-07-07,2023-07-10,Daniel Montoya,Corporate,India,Delhi,Maharashtra,South,Technology,Monitor,Monitor Pro,4622.06,4,0.27,373.2
ORD01366,2024-07-16,2024-07-20,Manuel Lawson,Corporate,India,Delhi,Karnataka,West,Office Supplies,Stapler,Stapler Plus,3912.23,10,0.02,714.05
ORD01367,2025-06-12,2025-06-17,Derek Webb,Home Office,India,Bangalore,Maharashtra,West,Office Supplies,File,File Pro,2511.27,3,0.25,-104.8
ORD01368,2024-10-13,2024-10-19,Theodore Jackson,Consumer,India,Mumbai,Gujarat,East,Office Supplies,File,File Pro,2645.71,7,0.19,547.8
ORD01369,2025-03-10,2025-03-14,James Holmes,Consumer,India,Ahmedabad,Maharashtra,East,Office Supplies,Paper,Paper Plus,3652.06,6,0.21,570.22
ORD01370,2025-02-06,2025-02-09,Lance Jones,Consumer,India,Surat,Delhi,East,Office Supplies,Paper,Paper Plus,1293.47,9,0.12,216.16
ORD01371,2023-09-30,2023-10-06,Tina Lester,Consumer,India,Surat,Gujarat,East,Office Supplies,Notebook,Notebook Lite,2686.88,10,0.25,685.94
ORD01372,2023-06-13,2023-06-19,Travis Mason,Home Office,India,Delhi,Maharashtra,East,Technology,Keyboard,Keyboard Lite,3418.62,6,0.06,829.61
ORD01373,2023-12-18,2023-12-22,Kathy Powers,Home Office,India,Bangalore,Delhi,North,Technology,Printer,Printer Plus,4733.02,4,0.26,0.1
ORD01374,2025-03-12,2025-03-15,Edward Watts,Home Office,India,Mumbai,Gujarat,East,Office Supplies,Pen,Pen Lite,1860.73,8,0.16,614.63
ORD01375,2024-06-19,2024-06-21,James Jackson,Home Office,India,Bangalore,Gujarat,North,Office Supplies,Paper,Paper Lite,87.63,5,0.19,-4.03
ORD01376,2023-12-04,2023-12-05,Ashley Bowers,Consumer,India,Ahmedabad,Delhi,South,Office Supplies,Stapler,Stapler Lite,1035.78,6,0.17,21.87
ORD01377,2024-10-28,2024-10-31,Eric Young,Consumer,India,Surat,Delhi,South,Furniture,Chair,Chair Lite,2295.7,6,0.25,-20.58
ORD01378,2023-07-19,2023-07-21,Jamie Smith,Home Office,India,Mumbai,Maharashtra,North,Furniture,Bookshelf,Bookshelf Max,4004.08,8,0.26,-317.9
ORD01379,2024-12-25,2024-12-27,Kevin Barker,Home Office,India,Bangalore,Karnataka,North,Technology,Laptop,Laptop Plus,2310.33,10,0.16,806.11
ORD01380,2024-07-10,2024-07-13,Mathew Garcia,Corporate,India,Delhi,Maharashtra,South,Furniture,Chair,Chair Max,692.39,9,0.16,197.61
ORD01381,2025-05-02,2025-05-03,Jessica Moyer,Corporate,India,Bangalore,Karnataka,East,Office Supplies,Stapler,Stapler Max,4779.95,10,0.15,1226.21
ORD01382,2025-10-06,2025-10-12,Daniel Thompson,Corporate,India,Bangalore,Delhi,West,Technology,Mouse,Mouse Max,1722.56,6,0.29,520.09
ORD01383,2024-08-12,2024-08-14,Bob Brown,Consumer,India,Delhi,Delhi,North,Furniture,Bookshelf,Bookshelf Plus,2535.05,5,0.29,785.15
ORD01384,2023-03-29,2023-03-31,Laura Dalton,Consumer,India,Ahmedabad,Maharashtra,South,Technology,Laptop,Laptop Pro,4018.03,6,0.19,658.35
ORD01385,2023-05-22,2023-05-24,Alyssa Burns,Home Office,India,Delhi,Maharashtra,North,Furniture,Sofa,Sofa Max,77.57,6,0.14,10.46
ORD01386,2025-11-30,2025-12-05,Michael Stokes,Corporate,India,Surat,Karnataka,South,Furniture,Sofa,Sofa Lite,3103.7,7,0.18,1079.45
ORD01387,2024-08-22,2024-08-28,Mary Jackson,Home Office,India,Surat,Delhi,East,Furniture,Desk,Desk Plus,2095.73,1,0.04,588.24
ORD01388,2024-03-23,2024-03-30,Terri Brown,Consumer,India,Surat,Gujarat,South,Technology,Printer,Printer Plus,4077.16,9,0.24,-213.49
ORD01389,2023-01-15,2023-01-21,Samantha Bradshaw,Consumer,India,Bangalore,Maharashtra,West,Office Supplies,Notebook,Notebook Max,1559.1,2,0.02,362.08
ORD01390,2024-02-22,2024-02-28,Kelly Parker,Corporate,India,Delhi,Gujarat,West,Furniture,Table,Table Plus,2786.09,6,0.01,-71.67
ORD01391,2025-09-10,2025-09-14,Thomas Howard,Consumer,India,Delhi,Maharashtra,North,Technology,Keyboard,Keyboard Max,1638.2,6,0.17,32.0
ORD01392,2023-07-04,2023-07-09,Michael Smith,Consumer,India,Ahmedabad,Karnataka,North,Technology,Printer,Printer Plus,4092.51,8,0.11,801.95
ORD01393,2023-09-05,2023-09-11,Matthew Johnson,Corporate,India,Surat,Maharashtra,North,Office Supplies,Stapler,Stapler Max,2370.42,2,0.14,-7.63
ORD01394,2023-11-14,2023-11-19,Duane Miller,Consumer,India,Ahmedabad,Karnataka,East,Technology,Mouse,Mouse Pro,4778.2,10,0.06,407.93
ORD01395,2024-04-28,2024-05-03,Dennis Escobar,Corporate,India,Surat,Maharashtra,East,Office Supplies,Paper,Paper Max,2775.76,4,0.27,128.51
ORD01396,2023-09-08,2023-09-12,Michael Tyler,Consumer,India,Surat,Karnataka,East,Furniture,Desk,Desk Plus,3637.69,8,0.22,1080.86
ORD01397,2024-11-12,2024-11-15,Herbert Moore,Home Office,India,Ahmedabad,Maharashtra,West,Technology,Printer,Printer Lite,4333.89,10,0.24,1077.92
ORD01398,2023-12-24,2023-12-28,Kelsey Cobb,Home Office,India,Delhi,Karnataka,North,Technology,Mouse,Mouse Plus,395.92,1,0.1,79.19
ORD01399,2023-10-11,2023-10-16,Claire Long,Home Office,India,Ahmedabad,Maharashtra,East,Furniture,Sofa,Sofa Lite,4758.62,9,0.07,-156.28
ORD01400,2024-01-21,2024-01-23,Amy Bridges,Home Office,India,Delhi,Karnataka,East,Office Supplies,Pen,Pen Plus,236.4,1,0.08,35.32
ORD01401,2025-11-19,2025-11-22,Paul Alexander,Consumer,India,Surat,Gujarat,East,Office Supplies,Paper,Paper Max,964.05,9,0.12,-69.99
ORD01402,2023-06-17,2023-06-24,Valerie Mercado,Corporate,India,Surat,Maharashtra,North,Technology,Monitor,Monitor Pro,2884.7,10,0.1,308.94
ORD01403,2023-12-09,2023-12-16,Kathy Krause,Consumer,India,Mumbai,Maharashtra,West,Technology,Printer,Printer Max,4637.97,10,0.22,922.05
ORD01404,2024-01-30,2024-01-31,Richard Gonzalez,Corporate,India,Ahmedabad,Maharashtra,West,Office Supplies,File,File Pro,3079.8,4,0.27,491.07
ORD01405,2023-10-25,2023-10-29,Benjamin Ball,Consumer,India,Ahmedabad,Karnataka,West,Office Supplies,Pen,Pen Lite,289.66,3,0.22,-13.9
ORD01406,2023-04-20,2023-04-21,Ryan Harris,Consumer,India,Surat,Maharashtra,North,Office Supplies,Notebook,Notebook Pro,3048.89,2,0.03,220.01
ORD01407,2025-07-03,2025-07-05,Danielle Cooper,Consumer,India,Bangalore,Maharashtra,North,Office Supplies,Pen,Pen Max,3628.85,9,0.23,1159.71
ORD01408,2025-06-02,2025-06-06,Jennifer Freeman,Home Office,India,Mumbai,Gujarat,South,Office Supplies,Notebook,Notebook Max,1719.7,9,0.0,-33.57
ORD01409,2023-07-04,2023-07-07,Benjamin Cole,Consumer,India,Mumbai,Gujarat,East,Technology,Laptop,Laptop Plus,162.41,9,0.2,29.46
ORD01410,2024-08-10,2024-08-14,Jennifer Sherman,Corporate,India,Delhi,Gujarat,North,Technology,Printer,Printer Plus,687.6,10,0.06,193.28
ORD01411,2024-12-08,2024-12-10,Miss Kaitlyn Allen DDS,Consumer,India,Surat,Karnataka,North,Office Supplies,File,File Plus,3907.13,10,0.15,-360.67
ORD01412,2025-05-18,2025-05-21,Brian Hughes,Consumer,India,Surat,Gujarat,East,Furniture,Table,Table Pro,2770.99,9,0.11,105.64
ORD01413,2023-02-22,2023-02-24,James Skinner,Consumer,India,Delhi,Maharashtra,West,Office Supplies,Notebook,Notebook Max,4950.99,1,0.13,311.02
ORD01414,2023-05-06,2023-05-10,Jordan Lawson,Consumer,India,Delhi,Maharashtra,South,Technology,Mouse,Mouse Plus,3608.26,2,0.13,1038.76
ORD01415,2023-08-08,2023-08-11,Maxwell Black,Home Office,India,Ahmedabad,Maharashtra,East,Furniture,Bookshelf,Bookshelf Pro,1631.2,3,0.25,339.29
ORD01416,2023-09-13,2023-09-14,Mrs. Shannon Ray DVM,Home Office,India,Delhi,Delhi,West,Technology,Laptop,Laptop Max,3099.88,7,0.29,477.36
ORD01417,2025-01-29,2025-02-02,Regina Norman,Consumer,India,Surat,Delhi,West,Office Supplies,Pen,Pen Pro,2971.11,6,0.11,271.34
ORD01418,2025-08-03,2025-08-07,Matthew Diaz,Home Office,India,Ahmedabad,Gujarat,South,Technology,Keyboard,Keyboard Pro,63.52,1,0.17,15.63
ORD01419,2024-04-15,2024-04-16,Patty Bowen,Consumer,India,Delhi,Gujarat,North,Office Supplies,Stapler,Stapler Pro,2274.16,5,0.23,-135.33
ORD01420,2025-07-06,2025-07-07,Erica Taylor,Corporate,India,Ahmedabad,Karnataka,North,Office Supplies,Paper,Paper Plus,783.25,1,0.26,-40.2
ORD01421,2025-04-16,2025-04-20,Angela Turner,Consumer,India,Ahmedabad,Delhi,East,Office Supplies,Pen,Pen Max,553.25,1,0.14,1.73
ORD01422,2024-02-13,2024-02-20,Sean Stewart,Home Office,India,Delhi,Maharashtra,East,Furniture,Sofa,Sofa Max,2033.05,2,0.21,-180.63
ORD01423,2025-05-29,2025-06-03,Gregory Manning,Corporate,India,Surat,Maharashtra,West,Furniture,Desk,Desk Plus,1306.12,1,0.06,199.27
ORD01424,2025-06-14,2025-06-18,Sandra Conrad,Home Office,India,Surat,Maharashtra,West,Furniture,Sofa,Sofa Pro,2212.2,3,0.02,361.29
ORD01425,2024-06-28,2024-07-02,David Zuniga,Home Office,India,Ahmedabad,Gujarat,North,Technology,Laptop,Laptop Pro,2103.28,2,0.09,102.32
ORD01426,2025-09-21,2025-09-27,Sylvia Bryant,Corporate,India,Bangalore,Maharashtra,North,Furniture,Bookshelf,Bookshelf Max,2363.43,5,0.01,560.28
ORD01427,2024-10-07,2024-10-09,Shawn Hardy,Corporate,India,Bangalore,Gujarat,East,Office Supplies,Pen,Pen Lite,3355.16,2,0.09,-75.64
ORD01428,2025-12-19,2025-12-23,Ryan Marshall,Home Office,India,Ahmedabad,Karnataka,West,Furniture,Bookshelf,Bookshelf Max,3212.46,2,0.06,532.12
ORD01429,2025-02-21,2025-02-22,Lauren Todd,Corporate,India,Bangalore,Delhi,South,Technology,Monitor,Monitor Plus,784.78,8,0.09,-61.14
ORD01430,2025-06-13,2025-06-15,Stephanie Brown,Home Office,India,Bangalore,Gujarat,West,Technology,Keyboard,Keyboard Pro,1094.13,9,0.2,183.6
ORD01431,2023-12-05,2023-12-09,Eric Sexton,Home Office,India,Delhi,Maharashtra,North,Technology,Keyboard,Keyboard Pro,4248.2,3,0.01,468.45
ORD01432,2023-11-21,2023-11-27,David Ruiz,Corporate,India,Ahmedabad,Gujarat,South,Furniture,Chair,Chair Max,3343.52,1,0.19,659.34
ORD01433,2025-11-16,2025-11-21,Andrew Campbell,Consumer,India,Ahmedabad,Karnataka,North,Office Supplies,File,File Max,2547.06,10,0.13,-86.67
ORD01434,2023-03-04,2023-03-11,Leslie Shepard,Corporate,India,Mumbai,Maharashtra,South,Office Supplies,File,File Pro,4110.73,2,0.29,1305.71
ORD01435,2025-12-04,2025-12-09,Jessica Cole,Home Office,India,Mumbai,Karnataka,North,Furniture,Sofa,Sofa Plus,3700.36,4,0.17,363.22
ORD01436,2024-06-15,2024-06-20,Zachary Turner,Consumer,India,Surat,Karnataka,North,Technology,Laptop,Laptop Max,281.77,8,0.1,56.34
ORD01437,2023-07-07,2023-07-14,Mary Gray,Corporate,India,Bangalore,Delhi,South,Office Supplies,Stapler,Stapler Lite,3257.36,2,0.28,423.14
ORD01438,2023-11-05,2023-11-09,Natalie Crawford,Corporate,India,Ahmedabad,Delhi,North,Office Supplies,File,File Max,3644.72,7,0.17,1274.09
ORD01439,2024-06-13,2024-06-20,Timothy Cameron,Consumer,India,Delhi,Maharashtra,South,Technology,Laptop,Laptop Lite,487.76,10,0.13,29.06
ORD01440,2024-04-04,2024-04-07,Julia Morgan,Home Office,India,Delhi,Maharashtra,East,Furniture,Bookshelf,Bookshelf Pro,3628.18,6,0.03,1157.22
ORD01441,2024-08-02,2024-08-09,Hannah Weaver,Home Office,India,Delhi,Gujarat,East,Office Supplies,Stapler,Stapler Lite,3068.63,7,0.16,687.86
ORD01442,2023-11-07,2023-11-08,Abigail Mills,Consumer,India,Surat,Delhi,South,Office Supplies,Paper,Paper Lite,2247.53,3,0.17,-121.38
ORD01443,2023-09-14,2023-09-15,Thomas Walker,Corporate,India,Bangalore,Karnataka,South,Furniture,Bookshelf,Bookshelf Pro,2537.54,10,0.29,635.4
ORD01444,2024-06-13,2024-06-17,Joan Rodriguez,Corporate,India,Ahmedabad,Gujarat,North,Furniture,Table,Table Max,2423.64,9,0.13,385.57
ORD01445,2023-08-20,2023-08-25,Amanda Harper,Home Office,India,Surat,Maharashtra,West,Technology,Mouse,Mouse Pro,4485.5,4,0.11,1076.39
ORD01446,2025-08-31,2025-09-06,David Matthews,Consumer,India,Mumbai,Delhi,North,Technology,Mouse,Mouse Lite,2067.78,1,0.1,706.06
ORD01447,2023-12-06,2023-12-09,Christopher Keller,Corporate,India,Ahmedabad,Gujarat,West,Furniture,Chair,Chair Max,4536.82,5,0.23,558.1
ORD01448,2024-01-31,2024-02-06,Krystal Walls,Consumer,India,Delhi,Karnataka,North,Office Supplies,Pen,Pen Plus,1481.3,1,0.24,129.43
ORD01449,2023-03-27,2023-04-01,Kimberly Garcia,Home Office,India,Surat,Gujarat,East,Office Supplies,Paper,Paper Pro,2728.16,1,0.26,294.03
ORD01450,2025-04-27,2025-05-02,Jack Kim,Home Office,India,Surat,Karnataka,West,Furniture,Sofa,Sofa Max,4246.56,2,0.24,1180.04
ORD01451,2024-05-24,2024-05-30,Kristen Lopez,Corporate,India,Bangalore,Karnataka,East,Office Supplies,Stapler,Stapler Pro,4877.52,7,0.21,718.45
ORD01452,2024-06-18,2024-06-21,Joseph Johnson,Home Office,India,Bangalore,Maharashtra,North,Furniture,Sofa,Sofa Lite,4027.72,1,0.03,709.54
ORD01453,2025-02-20,2025-02-26,Christopher Murray,Home Office,India,Ahmedabad,Maharashtra,West,Furniture,Table,Table Plus,270.22,2,0.02,-17.46
ORD01454,2024-05-24,2024-05-28,Mark Bailey,Corporate,India,Mumbai,Gujarat,West,Furniture,Sofa,Sofa Lite,4880.53,3,0.03,784.16
ORD01455,2023-02-20,2023-02-25,Melissa Simon,Home Office,India,Bangalore,Delhi,South,Technology,Laptop,Laptop Pro,3297.52,10,0.09,-128.11
ORD01456,2025-02-07,2025-02-13,Dylan Delgado,Corporate,India,Ahmedabad,Delhi,West,Furniture,Desk,Desk Max,4332.66,9,0.18,407.72
ORD01457,2024-09-28,2024-10-01,Jonathan Fitzgerald,Home Office,India,Ahmedabad,Karnataka,East,Technology,Laptop,Laptop Max,2146.77,6,0.15,213.37
ORD01458,2025-11-03,2025-11-10,James Cox,Corporate,India,Mumbai,Karnataka,West,Technology,Mouse,Mouse Plus,3062.62,7,0.04,874.89
ORD01459,2025-05-07,2025-05-10,Tony Knight,Home Office,India,Bangalore,Delhi,South,Office Supplies,Notebook,Notebook Pro,3517.96,1,0.03,649.7
ORD01460,2023-11-25,2023-12-02,Michael Mendoza,Corporate,India,Delhi,Karnataka,West,Technology,Monitor,Monitor Max,974.35,3,0.05,-18.05
ORD01461,2024-10-09,2024-10-14,Tracey Terry,Home Office,India,Ahmedabad,Gujarat,East,Furniture,Table,Table Max,383.29,1,0.03,-7.82
ORD01462,2025-03-06,2025-03-07,James Fields,Home Office,India,Delhi,Karnataka,West,Office Supplies,File,File Plus,80.29,9,0.0,9.12
ORD01463,2023-12-21,2023-12-26,Stephen Frazier,Consumer,India,Mumbai,Karnataka,South,Technology,Laptop,Laptop Lite,2997.85,6,0.13,760.01
ORD01464,2025-05-20,2025-05-21,Jessica Stuart DDS,Home Office,India,Mumbai,Maharashtra,West,Furniture,Table,Table Max,779.01,2,0.28,-59.16
ORD01465,2024-12-09,2024-12-15,Kimberly Martinez,Corporate,India,Bangalore,Delhi,South,Technology,Monitor,Monitor Max,2964.27,7,0.26,413.61
ORD01466,2023-12-25,2023-12-28,Angelica Bernard,Corporate,India,Mumbai,Delhi,East,Furniture,Bookshelf,Bookshelf Pro,683.19,9,0.21,3.18
ORD01467,2024-06-05,2024-06-08,Brooke Blair,Consumer,India,Surat,Gujarat,North,Technology,Monitor,Monitor Plus,3281.47,5,0.2,171.76
ORD01468,2025-07-05,2025-07-08,Jean Jones,Corporate,India,Bangalore,Gujarat,West,Technology,Mouse,Mouse Lite,3860.27,10,0.23,883.76
ORD01469,2024-05-12,2024-05-18,Jesse Maynard,Home Office,India,Bangalore,Karnataka,South,Furniture,Table,Table Pro,1502.68,3,0.15,-129.51
ORD01470,2023-01-26,2023-02-01,Andrew Simmons,Consumer,India,Ahmedabad,Delhi,East,Furniture,Sofa,Sofa Plus,2737.36,2,0.18,203.01
ORD01471,2024-04-15,2024-04-18,John Watts,Consumer,India,Mumbai,Maharashtra,East,Technology,Monitor,Monitor Pro,3609.97,9,0.25,72.36
ORD01472,2025-11-20,2025-11-21,Jillian Bruce,Home Office,India,Ahmedabad,Karnataka,East,Technology,Laptop,Laptop Plus,3590.02,7,0.13,457.08
ORD01473,2024-06-04,2024-06-10,David Gay,Home Office,India,Surat,Delhi,North,Furniture,Sofa,Sofa Lite,4779.78,5,0.08,-362.93
ORD01474,2024-03-21,2024-03-25,Brian Mcclain,Home Office,India,Mumbai,Maharashtra,North,Office Supplies,File,File Plus,3537.66,9,0.03,667.92
ORD01475,2025-10-25,2025-10-30,Adam Macdonald,Home Office,India,Bangalore,Karnataka,South,Office Supplies,Stapler,Stapler Pro,3322.3,9,0.22,869.64
ORD01476,2025-09-12,2025-09-17,Jeremy Harrington,Home Office,India,Surat,Delhi,West,Furniture,Sofa,Sofa Plus,3530.23,8,0.03,981.0
ORD01477,2025-02-19,2025-02-25,Logan Rice,Home Office,India,Surat,Karnataka,South,Technology,Laptop,Laptop Plus,1300.53,5,0.04,-10.82
ORD01478,2023-07-31,2023-08-02,Amber Horn,Consumer,India,Bangalore,Maharashtra,South,Technology,Printer,Printer Pro,4880.14,9,0.15,372.62
ORD01479,2024-03-10,2024-03-12,Samuel Livingston,Consumer,India,Surat,Gujarat,North,Office Supplies,File,File Pro,771.24,1,0.24,-71.95
ORD01480,2025-03-01,2025-03-05,Kimberly Oliver,Home Office,India,Bangalore,Karnataka,West,Office Supplies,File,File Pro,2198.15,2,0.01,-190.34
ORD01481,2023-06-21,2023-06-28,Jessica Warren,Consumer,India,Surat,Delhi,East,Technology,Printer,Printer Plus,1512.58,6,0.12,-88.0
ORD01482,2025-11-11,2025-11-18,Kyle Li,Home Office,India,Surat,Maharashtra,East,Office Supplies,Pen,Pen Max,284.46,8,0.08,71.79
ORD01483,2024-10-09,2024-10-16,Robert Jensen,Consumer,India,Delhi,Karnataka,South,Furniture,Bookshelf,Bookshelf Pro,3397.59,2,0.01,-36.18
ORD01484,2024-11-05,2024-11-11,Paul Whitaker,Home Office,India,Ahmedabad,Karnataka,West,Furniture,Sofa,Sofa Lite,2962.22,8,0.25,145.54
ORD01485,2023-07-08,2023-07-09,Kara Ferguson,Consumer,India,Ahmedabad,Maharashtra,East,Furniture,Sofa,Sofa Pro,114.56,7,0.27,3.96
ORD01486,2024-10-25,2024-10-26,Tammy Maldonado,Consumer,India,Bangalore,Gujarat,East,Furniture,Bookshelf,Bookshelf Plus,2024.18,10,0.08,361.07
ORD01487,2024-02-19,2024-02-22,Jorge Salas,Home Office,India,Delhi,Maharashtra,West,Furniture,Desk,Desk Lite,2792.11,7,0.16,433.78
ORD01488,2024-04-24,2024-04-29,Martin Flores,Consumer,India,Delhi,Karnataka,North,Technology,Printer,Printer Max,2195.57,9,0.16,408.1
ORD01489,2025-05-28,2025-05-30,David Duncan,Consumer,India,Bangalore,Maharashtra,South,Technology,Keyboard,Keyboard Pro,1846.96,2,0.17,560.66
ORD01490,2025-06-02,2025-06-08,Rachel Barnes,Home Office,India,Bangalore,Maharashtra,West,Technology,Mouse,Mouse Pro,3831.8,6,0.14,1278.01
ORD01491,2023-01-12,2023-01-19,Erin Young,Consumer,India,Delhi,Delhi,East,Furniture,Chair,Chair Max,4720.86,10,0.11,-176.37
ORD01492,2025-09-23,2025-09-27,Jamie Mitchell,Corporate,India,Delhi,Maharashtra,North,Technology,Monitor,Monitor Pro,1489.4,2,0.2,-56.47
ORD01493,2023-10-24,2023-10-27,Allen Mason,Corporate,India,Surat,Maharashtra,South,Office Supplies,File,File Lite,504.92,10,0.12,-19.19
ORD01494,2023-06-02,2023-06-06,Katie Watson,Consumer,India,Ahmedabad,Delhi,East,Furniture,Bookshelf,Bookshelf Max,314.3,5,0.22,20.4
ORD01495,2024-10-15,2024-10-19,Kimberly Johnson,Consumer,India,Mumbai,Karnataka,North,Furniture,Chair,Chair Pro,3908.54,3,0.0,625.72
ORD01496,2023-05-10,2023-05-16,Andrea Pruitt,Corporate,India,Surat,Maharashtra,South,Office Supplies,Pen,Pen Max,2026.53,6,0.12,664.27
ORD01497,2025-10-27,2025-10-29,Matthew Noble,Corporate,India,Ahmedabad,Gujarat,North,Furniture,Table,Table Lite,4601.73,10,0.1,1033.11
ORD01498,2024-01-10,2024-01-12,George Lee,Corporate,India,Ahmedabad,Karnataka,East,Office Supplies,File,File Pro,3459.79,8,0.07,-133.85
ORD01499,2023-05-01,2023-05-08,Timothy Dunn,Consumer,India,Ahmedabad,Gujarat,East,Furniture,Chair,Chair Pro,1789.59,9,0.19,427.49
ORD01500,2025-08-07,2025-08-14,Andrew Nunez,Home Office,India,Ahmedabad,Delhi,South,Office Supplies,Notebook,Notebook Lite,590.58,2,0.09,54.53
ORD01501,2023-10-06,2023-10-08,Nathaniel Jones,Corporate,India,Ahmedabad,Gujarat,West,Technology,Printer,Printer Max,267.06,8,0.02,24.99
ORD01502,2025-10-29,2025-11-03,Pamela Lopez,Consumer,India,Surat,Karnataka,West,Office Supplies,Pen,Pen Plus,3936.78,9,0.21,844.86
ORD01503,2023-09-27,2023-10-02,Zachary Howard MD,Home Office,India,Ahmedabad,Maharashtra,West,Furniture,Sofa,Sofa Plus,1322.6,8,0.23,113.79
ORD01504,2023-06-19,2023-06-21,Mary Palmer,Consumer,India,Mumbai,Karnataka,South,Furniture,Bookshelf,Bookshelf Plus,4513.4,2,0.01,223.55
ORD01505,2024-08-30,2024-09-01,Andrew Smith,Consumer,India,Mumbai,Maharashtra,West,Technology,Monitor,Monitor Pro,4855.56,6,0.13,659.42
ORD01506,2025-06-10,2025-06-11,Caleb Hill,Home Office,India,Mumbai,Delhi,South,Furniture,Sofa,Sofa Max,3739.39,8,0.06,548.12
